Season,playerId,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SF,GDP,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%
2023,21716,Enmanuel Valdez,BOS,16,19,16,2,2,0,0,0,0,0,3,8,0,0,0,0.125,0.157894736,0.421052631,0.375,0.263157894,0.125,0.388157894,0,0.25,0.4909699464117133,-1.824069472,0.2027779597985117,15.412434005787077,0.5,0.25,0.25,0.5,0,0,0.5,0.125,0.75,0.125,0.125,0.375,0.5
2023,16375,Oscar Mercado,STL,3,4,3,1,1,0,0,0,0,1,1,0,0,0,0,0.333333333,0.25,0,1,0.5,0.333333333,0.833333333,0,0.333333333,0.7406312254797923,0.25325450576658126,0.39460979402065277,152.01020313956215,0.5,0,0.333333333,0.666666666,0,0,0,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333
2023,17338,Willi Castro,MIN,39,48,27,5,4,0,0,1,1,4,20,10,1,0,0,0.185185185,0.416666666,0.208333333,2,0.541666666,0.296296296,0.837962962,0.111111111,0.25,9.914937354674226,4.066416718115693,0.4203813311954339,173.7153877893165,0.75,0.176470588,0.352941176,0.470588235,0,0.125,0,0.29411765,0.35294118,0.35294118,0.11764706,0.58823529,0.29411765
2023,22471,Livan Soto,LAA,4,5,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0.6,0.2,3,0.6,0,0.6,0,0,1.0210144622494033,0.41179356260788946,0.41754173040390014,168.5349227681263,0,0,0,1,0,0,0,0,1,0,0,0,1
2023,24679,Brendan Donovan,STL,38,48,30,8,6,1,0,1,1,5,18,5,0,0,1,0.266666666,0.375,0.104166666,3.6,0.541666666,0.4,0.941666666,0.133333334,0.291666666,10.654937317052745,4.806416680494213,0.43894433478514355,181.73137766638942,1.571428571,0.28,0.44,0.28,0,0.142857142,0,0.36,0.28,0.36,0.16,0.6,0.24
2023,11265,Jonathan Schoop,DET,22,26,18,2,1,1,0,0,0,0,8,10,0,0,1,0.111111111,0.307692307,0.384615384,0.8,0.384615384,0.166666666,0.55128205,0.055555555,0.25,2.6827508505190893,-0.485197828,0.2959046822327834,85.85424394199319,2,0.25,0.5,0.25,0,0,0,0.25,0.625,0.125,0,0.375,0.625
2023,19197,Will Smith,LAD,74,96,59,16,13,0,1,2,2,7,33,19,1,3,1,0.27118644,0.34375,0.197916666,1.736842105,0.520833333,0.406779661,0.927612994,0.135593221,0.341463414,20.14897299765019,8.451931724533127,0.42438364401459694,172.0119973,0.789473684,0.209302325,0.348837209,0.441860465,0.052631578,0.105263157,0.066666666,0.1627907,0.46511628,0.37209302,0.09302326,0.58139535,0.3255814
2023,19960,Taylor Trammell,SEA,10,13,6,1,1,0,0,0,0,1,7,4,0,0,0,0.166666666,0.538461538,0.307692307,1.75,0.615384615,0.166666666,0.782051281,0,0.5,2.9252277205462067,1.3412533814782706,0.4426043446247394,192.1073492831448,1,0,0.5,0.5,0,0,1,0,0,1,1,0,0
2023,13723,Jacob Stallings,MIA,28,35,18,5,2,2,0,1,1,2,17,10,0,0,0,0.277777777,0.485714285,0.285714285,1.7,0.628571428,0.555555555,1.184126983,0.277777778,0.571428571,10.031512794174162,5.766966496683566,0.5167726397514343,231.11951773008292,0.5,0.25,0.25,0.5,0,0.25,0,0,0.625,0.375,0,0.5,0.5
2023,9774,Christian Vazquez,MIN,34,40,29,6,5,1,0,0,0,1,11,13,0,0,0,0.206896551,0.275,0.325,0.846153846,0.425,0.24137931,0.66637931,0.034482759,0.375,5.3524601218776615,0.4786929247455504,0.3327843889594078,113.00002704390934,0.666666666,0.375,0.25,0.375,0,0,0,0.3125,0.375,0.3125,0.125,0.375,0.5
2023,22184,Mark Vientos,NYM,17,18,12,3,2,1,0,0,0,4,5,5,0,1,0,0.25,0.277777777,0.277777777,1,0.444444444,0.333333333,0.777777777,0.083333333,0.375,2.8223898360269186,0.6291945973174691,0.36046385433938766,131.34025170344455,0.25,0.375,0.125,0.5,0.25,0,0,0.25,0.5,0.25,0.125,0.375,0.5
2023,9929,Darin Ruf,MIL,3,4,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0.25,0.5,0.5,0.25,0,0.25,0,0,0.007680489,-0.47969623,0.17397572100162506,1.5365788348455827,1,0,1,0,0,0,0,0,1,0,0,1,0
2023,20437,Royce Lewis,MIN,24,29,20,0,0,0,0,0,0,0,9,13,0,0,2,0,0.310344827,0.448275862,0.692307692,0.310344827,0,0.310344827,0,0,1.067097398801701,-2.466383819,0.21596986055374146,32.03331688929695,1.333333333,0,0.571428571,0.428571428,0.333333333,0,0,0.85714286,0.14285714,0,0.14285714,0.57142857,0.28571429
2023,16572,Connor Joe,PIT,70,89,57,14,4,6,1,3,3,9,30,24,2,0,0,0.245614035,0.337078651,0.269662921,1.25,0.516853932,0.543859649,1.060713581,0.298245614,0.366666666,21.28160406976762,10.437472056148675,0.4595839307549294,191.83660164356556,1.363636363,0.212121212,0.454545454,0.333333333,0.09090909,0.272727272,0,0.48484848,0.3030303,0.21212121,0.09090909,0.39393939,0.51515152
2023,20529,Nolan Jones,COL,55,72,44,9,3,1,1,4,4,8,28,21,0,0,0,0.204545454,0.388888888,0.291666666,1.333333333,0.513888888,0.545454545,1.059343433,0.340909091,0.263157894,17.110156749492617,8.337375794654818,0.4578041930993398,177.08826399978366,1,0.217391304,0.391304347,0.391304347,0,0.444444444,0.333333333,0.43478261,0.13043478,0.43478261,0.04347826,0.52173913,0.43478261
2023,16623,Greg Allen,NYY,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,1,0,1,0,0,0.8707664022564126,0.627078042,0.6959028840065002,365.4543826041187,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,19913,Jesus Sanchez,MIA,53,67,51,11,6,3,0,2,2,7,16,23,0,0,0,0.215686274,0.23880597,0.343283582,0.695652173,0.402985074,0.392156862,0.795141936,0.176470588,0.346153846,10.520565105979346,2.3570050507830604,0.3607334788165875,126.5133336,0.846153846,0.142857142,0.392857142,0.464285714,0.076923076,0.153846153,0,0.32142857,0.25,0.42857143,0.21428571,0.35714286,0.42857143
2023,11339,Jake Marisnick,DET,7,8,4,0,0,0,0,0,0,1,3,1,0,1,0,0,0.375,0.125,3,0.375,0,0.375,0,0,0.5933117505465799,-0.381441689,0.2609635815024376,61.63580113,0,0,0,1,0.5,0,0,0,0.25,0.75,0.5,0.25,0.25
2023,18314,Dansby Swanson,CHC,80,117,83,19,11,5,0,3,3,14,34,34,0,0,1,0.228915662,0.29059829,0.29059829,1,0.452991452,0.397590361,0.850581813,0.168674699,0.347826086,21.190367321498435,6.934598269887011,0.38974100198501194,147.37373097198457,0.727272727,0.224489795,0.326530612,0.448979591,0.181818181,0.136363636,0.0625,0.3877551,0.40816327,0.20408163,0.10204082,0.53061224,0.36734694
2023,18036,Jake Cronenworth,SDP,59,71,43,4,3,1,0,0,0,1,28,17,0,0,2,0.093023255,0.394366197,0.239436619,1.647058823,0.450704225,0.116279069,0.566983294,0.023255814,0.153846153,9.292127081001839,0.641190306,0.32924861975119146,111.07441417210447,1.4,0.076923076,0.538461538,0.384615384,0.1,0,0,0.38461538,0.34615385,0.26923077,0.07692308,0.69230769,0.23076923
2023,19890,Emmanuel Rivera,ARI,33,43,28,6,5,0,0,1,1,2,15,7,0,0,0,0.214285714,0.348837209,0.162790697,2.142857142,0.488372093,0.321428571,0.809800664,0.107142857,0.25,7.868021343092963,2.6287216061759433,0.3919842035271401,147.68692362966317,0.888888888,0.19047619,0.38095238,0.428571428,0,0.111111111,0,0.28571429,0.42857143,0.28571429,0.04761905,0.61904762,0.33333333
2023,17737,Josh Lester,BAL,2,2,2,1,1,0,0,0,0,2,0,0,0,0,0,0.5,0,0,0,0.5,0.5,1,0,0.5,0.4478155949191938,0.20412723506258829,0.4412681460380554,189.19923186913883,1,0.5,0.5,0,0,0,0,0.5,0.5,0,0,1,0
2023,12976,Austin Hedges,PIT,15,18,12,2,2,0,0,0,0,1,6,5,0,0,0,0.166666666,0.333333333,0.277777777,1.2,0.444444444,0.166666666,0.61111111,0,0.285714285,2.3673898320667632,0.1741945933573135,0.3300272160106235,104.98383033614364,1,0.428571428,0.285714285,0.285714285,0,0,0.5,0.42857143,0.57142857,0,0.14285714,0.42857143,0.42857143
2023,17893,Tyler Nevin,DET,15,17,14,1,1,0,0,0,0,0,3,7,0,0,1,0.071428571,0.176470588,0.411764705,0.428571428,0.235294117,0.071428571,0.306722688,0,0.142857142,0.043154351492519435,-2.028196707,0.17472029082915363,1.8586859582583448,1.333333333,0,0.571428571,0.428571428,0,0,0,0.28571429,0.42857143,0.28571429,0.14285714,0.57142857,0.28571429
2023,19873,Drew Ellis,PHI,6,6,3,0,0,0,0,0,0,0,3,2,0,0,0,0,0.5,0.333333333,1.5,0.5,0,0.5,0,0,0.8784468916817956,0.14738181211197895,0.3479514420032501,117.86686428463315,1,0,1,0,0,0,0,1,0,0,0,1,0
2023,26323,Spencer Steer,CIN,65,92,60,15,11,4,0,0,0,3,31,19,1,0,0,0.25,0.336956521,0.206521739,1.631578947,0.510869565,0.316666666,0.827536231,0.066666666,0.365853658,17.597469371567346,6.3878048181634925,0.40197764272275177,149.50287644493483,0.9375,0.243902439,0.365853658,0.390243902,0,0,0.133333333,0.43902439,0.48780488,0.07317073,0.17073171,0.51219512,0.31707317
2023,16725,Jose Trevino,NYY,13,13,10,2,1,1,0,0,0,3,3,2,0,0,0,0.2,0.23076923,0.153846153,1.5,0.384615384,0.3,0.684615384,0.1,0.25,1.6463754094189205,0.06240107,0.3241544090784513,107.7873660889153,0.75,0.125,0.375,0.5,0.25,0,0,0.5,0.5,0,0.25,0.375,0.375
2023,13897,Tyler Heineman,TOR,5,5,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0.6,0.2,3,0.6,0,0.6,0,0,1.0210144622494033,0.41179356260788946,0.41754173040390014,171.85024455250394,0,0,0,1,0,0,0,1,0,0,0,1,0
2023,24770,James Outman,LAD,78,113,68,13,8,1,0,4,4,10,44,35,1,0,2,0.19117647,0.38938053,0.309734513,1.257142857,0.513274336,0.382352941,0.895627277,0.191176471,0.310344827,23.47685237372538,9.708460041827168,0.42182450220648166,170.2963891060142,1.416666666,0.121212121,0.515151515,0.363636363,0,0.333333333,0,0.60606061,0.24242424,0.15151515,0.15151515,0.54545455,0.3030303
2023,23818,Ji Hwan Bae,PIT,43,57,44,8,7,1,0,0,0,0,13,17,0,0,1,0.181818181,0.228070175,0.298245614,0.764705882,0.368421052,0.204545454,0.572966506,0.022727273,0.296296296,5.550614437728775,-1.394503818,0.2889167352726585,77.42401462979811,1.857142857,0.259259259,0.481481481,0.259259259,0,0,0,0.11111111,0.44444444,0.44444444,0.14814815,0.66666667,0.18518519
2023,11445,Mark Canha,NYM,45,53,31,7,5,2,0,0,0,2,21,12,1,0,0,0.225806451,0.396226415,0.226415094,1.75,0.547169811,0.29032258,0.837492391,0.064516129,0.368421052,10.914490939107514,4.456749402907468,0.4196258828325092,171.00153935601756,2.25,0.315789473,0.47368421,0.210526315,0.25,0,0,0.42105263,0.31578947,0.26315789,0.15789474,0.52631579,0.31578947
2023,15983,Clint Frazier,CHW,12,18,10,1,1,0,0,0,0,0,8,4,0,0,0,0.1,0.444444444,0.222222222,2,0.5,0.1,0.6,0,0.166666666,2.7903406394039814,0.5971454006945318,0.358319965,128.4056183962964,1.5,0.166666666,0.5,0.333333333,0.5,0,0.333333333,0.33333333,0.66666667,0,0.16666667,0.5,0.33333333
2023,13265,Mike Zunino,CLE,20,24,15,3,3,0,0,0,0,3,9,10,0,0,0,0.2,0.375,0.416666666,0.9,0.5,0.2,0.7,0,0.6,3.9787874598029678,1.0545271415237019,0.37128061801195145,140.4972650655142,1,0.2,0.4,0.4,0,0,0,0.8,0,0.2,0.4,0,0.6
2023,19352,Sean Murphy,ATL,53,73,45,6,4,1,0,1,1,4,28,20,0,0,0,0.133333333,0.383561643,0.273972602,1.4,0.465753424,0.222222222,0.687975646,0.088888889,0.208333333,11.404354297711874,2.5097291629457708,0.3597710181588996,124.9061937354389,1.111111111,0.24,0.4,0.36,0,0.111111111,0.1,0.64,0.16,0.2,0.12,0.64,0.24
2023,20572,Kody Clemens,PHI,14,15,10,1,0,0,0,1,1,1,5,5,0,0,0,0.1,0.333333333,0.333333333,1,0.4,0.4,0.8,0.3,0,2.4156519217557917,0.5879892228312502,0.3655740300814311,129.68076845177646,0.25,0,0.2,0.8,0,0.25,0,0.4,0.2,0.4,0,0.8,0.2
2023,24703,Jonah Bride,OAK,16,20,13,1,1,0,0,0,0,2,5,5,1,1,1,0.076923076,0.25,0.25,1,0.35,0.076923076,0.426923076,0,0.111111111,1.3743039251759677,-1.062579673,0.2544027864933014,62.01794754978671,3.5,0,0.777777777,0.222222222,0.5,0,0,0.66666667,0.22222222,0.11111111,0.11111111,0.55555556,0.33333333
2023,19755,Shohei Ohtani,LAA,80,103,66,13,6,2,0,5,5,8,35,28,0,0,1,0.196969696,0.339805825,0.27184466,1.25,0.475247524,0.454545454,0.929792978,0.257575758,0.242424242,21.022826685521014,8.472876152905828,0.4174239960047278,168.4533184753802,0.777777777,0.157894736,0.368421052,0.47368421,0.111111111,0.277777777,0,0.34210526,0.36842105,0.28947368,0.05263158,0.39473684,0.55263158
2023,15941,Austin Nola,SDP,23,28,18,1,1,0,0,0,0,1,10,8,0,0,0,0.055555555,0.357142857,0.285714285,1.25,0.392857142,0.055555555,0.448412697,0,0.1,2.5205664771195315,-0.891070561,0.2800558975764683,78.09639170940879,0.8,0.1,0.4,0.5,0,0,0,0.2,0.4,0.4,0,0.8,0.2
2023,10815,Jurickson Profar,COL,55,77,56,15,9,4,0,2,2,4,20,13,1,0,1,0.267857142,0.259740259,0.168831168,1.538461538,0.467532467,0.446428571,0.913961038,0.178571429,0.31707317,15.241446212900367,5.8594443584210545,0.4100016998006152,145.0422289749478,1.153846153,0.348837209,0.348837209,0.302325581,0.23076923,0.153846153,0.066666666,0.53488372,0.41860465,0.04651163,0.27906977,0.25581395,0.46511628
2023,18900,Leody Taveras,TEX,51,65,43,7,1,4,1,1,1,5,21,18,0,1,0,0.162790697,0.323076923,0.276923076,1.166666666,0.43076923,0.372093023,0.802862253,0.209302326,0.24,10.702190331081754,2.782318635742073,0.36991551014093255,135.0265049867551,0.538461538,0.23076923,0.269230769,0.5,0.153846153,0.076923076,0.142857142,0.46153846,0.38461538,0.15384615,0.23076923,0.34615385,0.42307692
2023,20505,Drew Waters,KCR,39,44,31,2,1,1,0,0,0,0,13,17,0,0,0,0.064516129,0.295454545,0.386363636,0.764705882,0.34090909,0.096774193,0.437683283,0.032258064,0.142857142,3.0062884387812203,-2.354855478,0.2539326399564743,52.87035781996109,1.75,0.214285714,0.5,0.285714285,0,0,0,0.35714286,0.42857143,0.21428571,0.07142857,0.71428571,0.21428571
2023,10441,Jon Singleton,MIL,6,7,6,0,0,0,0,0,0,0,1,3,0,0,0,0,0.142857142,0.428571428,0.333333333,0.142857142,0,0.142857142,0,0,-0.420022222,-1.272931482,0.099414698,-48.44795124,0.5,0,0.333333333,0.666666666,0,0,0,0.66666667,0.33333333,0,0.33333333,0.66666667,0
2023,25479,Brenton Doyle,COL,42,49,34,3,2,1,0,0,0,1,15,20,0,0,2,0.088235294,0.306122448,0.408163265,0.75,0.367346938,0.117647058,0.484993996,0.029411764,0.214285714,4.182302865389218,-1.788061951,0.2744362901668159,54.16132370223341,2.333333333,0.285714285,0.5,0.214285714,0.333333333,0,0,0.35714286,0.42857143,0.21428571,0.07142857,0.5,0.42857143
2023,15279,Garrett Cooper,MIA,37,42,33,6,5,0,0,1,1,5,8,16,0,1,0,0.181818181,0.19047619,0.38095238,0.5,0.333333333,0.272727272,0.606060605,0.090909091,0.294117647,3.9649335117898703,-1.152522045,0.28533334675289335,75.96627827024125,1.2,0.388888888,0.333333333,0.277777777,0,0.2,0.166666666,0.44444444,0.38888889,0.16666667,0.05555556,0.5,0.44444444
2023,5038,Josh Donaldson,NYY,14,19,9,2,1,0,0,1,1,1,10,4,0,0,0,0.222222222,0.526315789,0.210526315,2.5,0.631578947,0.555555555,1.187134502,0.333333333,0.25,5.468086234018839,3.1530468153810878,0.5181926928068462,242.27955376420542,1.5,0,0.6,0.4,0,0.5,0,0.4,0.4,0.2,0.4,0.4,0.2
2023,19252,Cavan Biggio,TOR,49,62,34,6,4,1,0,1,1,3,28,17,0,0,0,0.176470588,0.451612903,0.274193548,1.647058823,0.548387096,0.294117647,0.842504743,0.117647059,0.3125,12.972597573955559,5.418258418400788,0.4236013600903173,176.05030671224318,1,0.294117647,0.352941176,0.352941176,0,0.166666666,0.166666666,0.41176471,0.17647059,0.41176471,0.11764706,0.52941176,0.35294118
2023,11737,Nick Castellanos,PHI,57,72,49,9,6,2,0,1,1,4,23,24,0,0,0,0.183673469,0.319444444,0.333333333,0.958333333,0.444444444,0.285714285,0.730158729,0.102040816,0.333333333,11.15602026,2.3832393027274006,0.35823062310616177,124.75786462622676,0.307692307,0.32,0.16,0.52,0.076923076,0.076923076,0,0.36,0.4,0.24,0.16,0.48,0.36
2023,13145,Josh Bell,CLE,50,57,40,8,6,2,0,0,0,6,17,17,0,0,0,0.2,0.298245614,0.298245614,1,0.438596491,0.25,0.688596491,0.05,0.347826086,8.162417564113593,1.217299308200336,0.34408932505992423,121.65038390078104,1.222222222,0.130434782,0.478260869,0.391304347,0.111111111,0,0,0.47826087,0.43478261,0.08695652,0.04347826,0.52173913,0.43478261
2023,21636,Jeremy Pena,HOU,54,62,37,9,6,2,0,1,1,4,24,15,0,0,1,0.243243243,0.387096774,0.241935483,1.6,0.540983606,0.378378378,0.919361984,0.135135135,0.38095238,13.520283392480183,5.965944236925413,0.4342378319286909,182.8799940162266,1.285714285,0.272727272,0.409090909,0.318181818,0.142857142,0.142857142,0,0.54545455,0.13636364,0.31818182,0.09090909,0.59090909,0.31818182
2023,12180,Jorge Alfaro,COL,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0,-0.285135141,-0.528823501,0,-100,1,0,1,0,0,0,0,1,0,0,0,1,0
2023,19627,Brent Rooker,OAK,69,89,65,15,9,4,0,2,2,10,23,32,0,1,0,0.23076923,0.258426966,0.359550561,0.71875,0.426966292,0.384615384,0.811581676,0.153846154,0.40625,14.661536939181872,3.817404925562927,0.37002061257201635,142.15519709046637,0.8125,0.147058823,0.382352941,0.470588235,0.0625,0.125,0.076923076,0.29411765,0.29411765,0.41176471,0.20588235,0.47058824,0.32352941
2023,8202,Josh Harrison,PHI,7,8,6,2,2,0,0,0,0,0,2,2,0,0,0,0.333333333,0.25,0.25,1,0.5,0.333333333,0.833333333,0,0.5,1.4812624509595846,0.5065090115331625,0.39460979402065277,149.1458851007022,2,0.5,0.5,0,0,0,0,0.5,0.5,0,0.25,0.75,0
2023,15194,Jake Bauers,NYY,38,48,35,5,2,0,0,3,3,7,13,17,0,0,0,0.142857142,0.270833333,0.354166666,0.764705882,0.375,0.4,0.775,0.257142858,0.133333333,7.129252982281741,1.280732345723209,0.35050204520424205,126.04949021484394,0.875,0.166666666,0.388888888,0.444444444,0,0.375,0,0.61111111,0.22222222,0.16666667,0,0.66666667,0.33333333
2023,18032,Mark Mathias,PIT,10,14,7,2,2,0,0,0,0,0,7,2,0,0,0,0.285714285,0.5,0.142857142,3.5,0.642857142,0.285714285,0.928571427,0,0.4,3.5156108860330084,1.8097923670367697,0.47402805515698027,201.5197140619623,5,0,1,0,0,0,0,0.4,0.6,0,0.6,0.2,0.2
2023,15104,Jonathan Davis,MIA,14,16,13,6,4,1,0,1,1,1,3,6,0,0,0,0.461538461,0.1875,0.375,0.5,0.5625,0.769230769,1.331730769,0.307692308,0.833333333,5.081936527670163,3.132429648817319,0.5541070140898228,256.14789146368173,1.5,0.285714285,0.428571428,0.285714285,0,0.5,0.333333333,0.42857143,0.57142857,0,0,0.42857143,0.57142857
2023,19779,Dairon Blanco,KCR,15,18,12,0,0,0,0,0,0,0,6,7,0,0,0,0,0.333333333,0.388888888,0.857142857,0.333333333,0,0.333333333,0,0,0.9014883599579444,-1.291706879,0.23196762800216675,37.645926572240114,1,0.2,0.4,0.4,0.5,0,0,0.2,0.2,0.6,0.6,0.2,0.2
2023,26477,Spencer Horwitz,TOR,5,6,3,1,1,0,0,0,0,1,3,2,0,0,0,0.333333333,0.5,0.333333333,1.5,0.666666666,0.333333333,0.999999999,0,1,1.611397627736205,0.8803325481663882,0.49504082401593524,225.56656507677909,0,1,0,0,0,0,0,1,0,0,0,0,1
2023,16622,Luis Urias,MIL,11,12,6,2,1,1,0,0,0,3,6,1,0,0,0,0.333333333,0.5,0.083333333,6,0.666666666,0.5,1.166666666,0.166666667,0.4,3.522795295073971,2.0606651359343373,0.5251429975032806,236.95356371936688,3,0.2,0.6,0.2,0,0,0,0.6,0.2,0.2,0.2,0.6,0.2
2023,16442,Ryan O'Hearn,BAL,44,52,45,7,4,1,1,1,1,6,5,22,0,2,0,0.155555555,0.096153846,0.423076923,0.227272727,0.23076923,0.288888888,0.519658118,0.133333333,0.25,2.4083562825229454,-3.927541074,0.2274304571060034,40.983642454031624,2,0.28,0.48,0.24,0.166666666,0.166666666,0.083333333,0.36,0.4,0.24,0.16,0.44,0.4
2023,21535,Connor Kaiser,COL,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.142567571,-0.26441175,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,21547,Coco Montes,COL,2,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,0.5,1,0.5,0,0.5,0,0,0.2928156305605985,0.049127271,0.3479514420032501,103.44471810353242,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,16593,Kevin Padlo,LAA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142567571,-0.26441175,0,-100,0,0,0,1,0,0,0,1,0,0,0,1,0
2023,22169,Cal Mitchell,PIT,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.142567571,-0.26441175,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,8090,Matt Carpenter,SDP,34,44,24,2,0,2,0,0,0,5,20,13,0,0,1,0.083333333,0.454545454,0.295454545,1.538461538,0.5,0.166666666,0.666666666,0.083333333,0.181818181,7.351943880253481,1.9907999634081588,0.37285414609042083,140.30686896501442,0.666666666,0.09090909,0.363636363,0.545454545,0,0,0,0.63636364,0.36363636,0,0.09090909,0.45454545,0.45454545
2023,23792,Alek Thomas,ARI,41,52,41,5,1,2,1,1,1,3,11,18,0,0,0,0.121951219,0.211538461,0.346153846,0.611111111,0.307692307,0.292682926,0.600375233,0.170731707,0.181818181,4.710159480190571,-1.625737876,0.2807298956009058,73.10379621,1.714285714,0.173913043,0.52173913,0.304347826,0.285714285,0.142857142,0,0.47826087,0.26086957,0.26086957,0.17391304,0.34782609,0.47826087
2023,24782,David Villar,SFG,16,17,14,2,1,1,0,0,0,0,3,9,0,0,0,0.142857142,0.176470588,0.529411764,0.333333333,0.294117647,0.214285714,0.508403361,0.071428572,0.4,1.0761051271484896,-0.995245932,0.24788278341293335,55.06076367376536,1,0.6,0.2,0.2,0,0,0,0.8,0.2,0,0.4,0.4,0.2
2023,16947,Derek Hill,WSN,7,8,7,1,0,1,0,0,0,0,1,2,0,0,0,0.142857142,0.125,0.25,0.5,0.25,0.285714285,0.535714285,0.142857143,0.2,0.470360983,-0.504392457,0.24245815724134445,47.28750409991852,1,0.6,0.2,0.2,1,0,0,0.2,0.6,0.2,0.4,0.6,0
2023,8623,Donovan Solano,MIN,46,51,31,8,8,0,0,0,0,0,20,15,0,0,0,0.258064516,0.392156862,0.294117647,1.333333333,0.549019607,0.258064516,0.807084123,0,0.5,10.151675223403561,3.9376220470601195,0.4113401571909587,167.44875190875553,2.25,0.1875,0.5625,0.25,0,0,0,0.3125,0.4375,0.25,0.125,0.4375,0.4375
2023,2434,Nelson Cruz,SDP,15,17,14,5,4,0,0,1,1,2,3,4,0,0,0,0.357142857,0.176470588,0.235294117,0.75,0.470588235,0.571428571,1.042016806,0.214285714,0.444444444,3.9064181814465853,1.8350671226654383,0.4483499912654652,190.91808883570695,3,0.2,0.6,0.2,0,0.5,0,0.7,0.2,0.1,0.1,0.4,0.5
2023,6153,Eduardo Escobar,LAA,20,22,17,2,2,0,0,0,0,1,5,9,0,0,0,0.117647058,0.227272727,0.409090909,0.555555555,0.318181818,0.117647058,0.435828876,0,0.25,1.219168778100518,-1.46140318,0.23839031837203287,44.36115217855876,1.666666666,0,0.625,0.375,0.333333333,0,0,0.5,0.25,0.25,0.125,0.5,0.375
2023,17696,Kevin Newman,CIN,15,22,13,3,3,0,0,0,0,1,9,4,0,0,0,0.23076923,0.409090909,0.181818181,2.25,0.545454545,0.23076923,0.776223775,0,0.333333333,4.263922600938184,1.5833506425155226,0.4050334014675834,151.55140874956538,2.5,0.222222222,0.555555555,0.222222222,0,0,0,0.22222222,0.22222222,0.55555556,0.22222222,0.22222222,0.55555556
2023,11442,Gary Sanchez,SDP,37,48,37,4,1,2,0,1,1,3,11,17,0,0,0,0.108108108,0.229166666,0.354166666,0.647058823,0.3125,0.243243243,0.555743243,0.135135135,0.157894736,3.977479011,-1.871041626,0.2714393498996894,72.31999450523634,1.125,0.15,0.45,0.4,0.25,0.125,0,0.55,0.25,0.2,0.3,0.4,0.3
2023,21523,Jonathan India,CIN,73,101,75,20,14,4,0,2,2,5,23,24,3,0,0,0.266666666,0.227722772,0.237623762,0.958333333,0.455445544,0.4,0.855445544,0.133333334,0.367346938,18.424331998626556,6.118069825867978,0.39131218844121046,142.35292467722698,1.411764705,0.196078431,0.470588235,0.333333333,0.176470588,0.117647058,0.083333333,0.52941176,0.21568627,0.25490196,0.17647059,0.45098039,0.37254902
2023,22274,Samad Taylor,KCR,8,14,9,1,0,0,1,0,0,0,5,3,0,0,1,0.111111111,0.357142857,0.214285714,1.666666666,0.428571428,0.333333333,0.761904761,0.222222222,0.166666666,2.196758622427595,0.4909401034313565,0.36059858543532236,126.8028627,0.5,0,0.333333333,0.666666666,0,0,0,0.16666667,0.33333333,0.5,0,0.66666667,0.33333333
2023,20054,Bligh Madris,HOU,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.285135141,-0.528823501,0,-100,0,0,0,1,0,0,0,0,0,1,0.5,0.5,0
2023,19452,Jake Rogers,DET,40,45,32,7,4,1,0,2,2,7,13,19,0,0,1,0.21875,0.288888888,0.422222222,0.684210526,0.444444444,0.4375,0.881944444,0.21875,0.454545454,8.391396319958517,2.908408223184893,0.3961963799264696,155.36861795786098,1.75,0.153846153,0.538461538,0.307692307,0,0.5,0,0.30769231,0.53846154,0.15384615,0,0.38461538,0.61538462
2023,12325,Jace Peterson,OAK,41,53,31,7,4,2,0,1,1,4,22,16,0,0,0,0.225806451,0.415094339,0.301886792,1.375,0.547169811,0.387096774,0.934266585,0.161290323,0.428571428,11.820951854545115,5.363210318345067,0.44021942255631935,190.8115310137566,1.75,0.266666666,0.466666666,0.266666666,0,0.25,0,0.2,0.33333333,0.46666667,0.33333333,0.53333333,0.13333333
